,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,year
88,0.628,0.409,2,-14.348,1,0.0306,0.498,0.00565,0.29,0.755,93.005,audio_features,4cgjA7B4fJBHyB9Ya2bu0t,spotify:track:4cgjA7B4fJBHyB9Ya2bu0t,https://api.spotify.com/v1/tracks/4cgjA7B4fJBHyB9Ya2bu0t,https://api.spotify.com/v1/audio-analysis/4cgjA7B4fJBHyB9Ya2bu0t,246040,4,Human Nature,1983
89,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,audio_features,6dm4P0VN8kJNCfsJaMD60Q,spotify:track:6dm4P0VN8kJNCfsJaMD60Q,https://api.spotify.com/v1/tracks/6dm4P0VN8kJNCfsJaMD60Q,https://api.spotify.com/v1/audio-analysis/6dm4P0VN8kJNCfsJaMD60Q,258987,4,Photograph,1983
90,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,audio_features,1BkY0N8ChFk2mdLbAUu8ZK,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/tracks/1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/audio-analysis/1BkY0N8ChFk2mdLbAUu8ZK,205427,4,Pass the Dutchie,1983
91,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,audio_features,06JvOZ39sK8D8SqiqfaxDU,spotify:track:06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/tracks/06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/audio-analysis/06JvOZ39sK8D8SqiqfaxDU,148571,4,True,1983
92,0.403,0.962,0,-3.232,0,0.0924,0.000778,0.0,0.117,0.377,154.068,audio_features,7we4F7WaGl3wb5Kw96Oeic,spotify:track:7we4F7WaGl3wb5Kw96Oeic,https://api.spotify.com/v1/tracks/7we4F7WaGl3wb5Kw96Oeic,https://api.spotify.com/v1/audio-analysis/7we4F7WaGl3wb5Kw96Oeic,238973,4,Far from Over,1983
93,0.725,0.73,9,-6.477,1,0.0298,0.31,0.0,0.257,0.806,100.028,audio_features,1dU1ciBoYfbP1fqZKgqHRG,spotify:track:1dU1ciBoYfbP1fqZKgqHRG,https://api.spotify.com/v1/tracks/1dU1ciBoYfbP1fqZKgqHRG,https://api.spotify.com/v1/audio-analysis/1dU1ciBoYfbP1fqZKgqHRG,193387,4,I've Got a Rock 'n' Roll Heart,1983
94,0.56,0.274,7,-16.161,1,0.0256,0.567,1.07e-05,0.108,0.229,89.898,audio_features,2Qmx8W62PEz88T7cGjHDug,spotify:track:2Qmx8W62PEz88T7cGjHDug,https://api.spotify.com/v1/tracks/2Qmx8W62PEz88T7cGjHDug,https://api.spotify.com/v1/audio-analysis/2Qmx8W62PEz88T7cGjHDug,258901,4,It Might Be You,1983
95,0.482,0.211,3,-14.518,1,0.0318,0.803,1.36e-05,0.154,0.158,116.902,audio_features,7JOyY9GA3P2Evx50oetDKb,spotify:track:7JOyY9GA3P2Evx50oetDKb,https://api.spotify.com/v1/tracks/7JOyY9GA3P2Evx50oetDKb,https://api.spotify.com/v1/audio-analysis/7JOyY9GA3P2Evx50oetDKb,211000,4,"Tonight, I Celebrate My Love",1983
96,0.687,0.649,9,-6.776,0,0.0273,0.0381,1.08e-05,0.043,0.641,114.811,audio_features,5eMZ3EPIMGoWlrrVhxatdv,spotify:track:5eMZ3EPIMGoWlrrVhxatdv,https://api.spotify.com/v1/tracks/5eMZ3EPIMGoWlrrVhxatdv,https://api.spotify.com/v1/audio-analysis/5eMZ3EPIMGoWlrrVhxatdv,217960,4,You Got Lucky,1983
97,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,audio_features,2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P,283733,4,Don't Cry,1983
98,0.645,0.273,9,-18.771,1,0.0295,0.326,0.0,0.166,0.509,108.965,audio_features,36lvQP8MgB6ZDJ0zgQ64Cn,spotify:track:36lvQP8MgB6ZDJ0zgQ64Cn,https://api.spotify.com/v1/tracks/36lvQP8MgB6ZDJ0zgQ64Cn,https://api.spotify.com/v1/audio-analysis/36lvQP8MgB6ZDJ0zgQ64Cn,292897,4,Breaking Us in Two,1983
99,0.574,0.823,1,-6.257,0,0.0969,0.224,0.444,0.0742,0.8,123.406,audio_features,6YQjQdymVA9tvE0Ygnpsdd,spotify:track:6YQjQdymVA9tvE0Ygnpsdd,https://api.spotify.com/v1/tracks/6YQjQdymVA9tvE0Ygnpsdd,https://api.spotify.com/v1/audio-analysis/6YQjQdymVA9tvE0Ygnpsdd,392160,4,Fall in Love with Me,1983
0,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,audio_features,51H2y6YrNNXcy3dfc3qSbA,spotify:track:51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA,352906,4,When Doves Cry,1984
1,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,audio_features,4kOfxxnW1ukZdsNbCKY9br,spotify:track:4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/tracks/4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/audio-analysis/4kOfxxnW1ukZdsNbCKY9br,226880,4,What's Love Got to Do with It,1984
2,0.729,0.708,6,-5.573,1,0.0616,0.0538,0.0,0.102,0.425,117.911,audio_features,16vUeW77F6Xiz1irHBvTAM,spotify:track:16vUeW77F6Xiz1irHBvTAM,https://api.spotify.com/v1/tracks/16vUeW77F6Xiz1irHBvTAM,https://api.spotify.com/v1/audio-analysis/16vUeW77F6Xiz1irHBvTAM,174984,4,Say Say Say,1984
3,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,audio_features,6W2VbtvMrDXm5vYeB7amkO,spotify:track:6W2VbtvMrDXm5vYeB7amkO,https://api.spotify.com/v1/tracks/6W2VbtvMrDXm5vYeB7amkO,https://api.spotify.com/v1/audio-analysis/6W2VbtvMrDXm5vYeB7amkO,220707,4,Footloose,1984
4,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,audio_features,63CHa6rmamv9OsehkRD8oz,spotify:track:63CHa6rmamv9OsehkRD8oz,https://api.spotify.com/v1/tracks/63CHa6rmamv9OsehkRD8oz,https://api.spotify.com/v1/audio-analysis/63CHa6rmamv9OsehkRD8oz,206360,4,Against All Odds (Take a Look at Me Now),1984
5,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,7N3PAbqfTjSEU1edb2tY8j,spotify:track:7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,241600,4,Jump,1984
6,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,audio_features,62PaSfnXSMyLshYJrlTuL3,spotify:track:62PaSfnXSMyLshYJrlTuL3,https://api.spotify.com/v1/tracks/62PaSfnXSMyLshYJrlTuL3,https://api.spotify.com/v1/audio-analysis/62PaSfnXSMyLshYJrlTuL3,295502,4,Hello,1984
7,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,audio_features,0GTK6TesV108Jj5D3MHsYb,spotify:track:0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/tracks/0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/audio-analysis/0GTK6TesV108Jj5D3MHsYb,268507,4,Owner of a Lonely Heart,1984
8,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,audio_features,3m0y8qLoznUYi73SUBP8GI,spotify:track:3m0y8qLoznUYi73SUBP8GI,https://api.spotify.com/v1/tracks/3m0y8qLoznUYi73SUBP8GI,https://api.spotify.com/v1/audio-analysis/3m0y8qLoznUYi73SUBP8GI,245253,4,Ghostbusters,1984
9,0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,audio_features,2wSAWEYUHkt92X4SBAPqZE,spotify:track:2wSAWEYUHkt92X4SBAPqZE,https://api.spotify.com/v1/tracks/2wSAWEYUHkt92X4SBAPqZE,https://api.spotify.com/v1/audio-analysis/2wSAWEYUHkt92X4SBAPqZE,252773,4,Karma Chameleon,1984
10,0.552,0.552,11,-9.736,0,0.0364,0.052,0.0,0.046,0.593,208.571,audio_features,1Qrdlkgg9I4J7r3P4kZNwr,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/tracks/1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/audio-analysis/1Qrdlkgg9I4J7r3P4kZNwr,269760,4,Missing You,1984
11,0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81,audio_features,2Wb9ejnmy27DUTUe9YF5Ew,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,https://api.spotify.com/v1/tracks/2Wb9ejnmy27DUTUe9YF5Ew,https://api.spotify.com/v1/audio-analysis/2Wb9ejnmy27DUTUe9YF5Ew,260427,4,All Night Long (All Night),1984
12,0.808,0.485,0,-8.829,1,0.056,0.0761,0.00414,0.0477,0.714,122.659,audio_features,4VyU9Tg4drTj2mOUZHSK2u,spotify:track:4VyU9Tg4drTj2mOUZHSK2u,https://api.spotify.com/v1/tracks/4VyU9Tg4drTj2mOUZHSK2u,https://api.spotify.com/v1/audio-analysis/4VyU9Tg4drTj2mOUZHSK2u,262440,4,Let's Hear It for the Boy,1984
13,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4,Dancing in the Dark,1984
14,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,audio_features,4y1LsJpmMti1PfRQV9AWWe,spotify:track:4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe,238267,4,Girls Just Want to Have Fun,1984
15,0.554,0.888,0,-6.664,1,0.087,0.107,0.0,0.291,0.82,126.701,audio_features,4sz1Ng2Cgidfqqiy0pNL6R,spotify:track:4sz1Ng2Cgidfqqiy0pNL6R,https://api.spotify.com/v1/tracks/4sz1Ng2Cgidfqqiy0pNL6R,https://api.spotify.com/v1/audio-analysis/4sz1Ng2Cgidfqqiy0pNL6R,267427,4,The Reflex,1984
16,0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,audio_features,7o9uu2GDtVDr9nsR7ZRN73,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/tracks/7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/audio-analysis/7o9uu2GDtVDr9nsR7ZRN73,241333,4,Time After Time,1984
17,0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,audio_features,3L9ClO1W5KmebIXTrlKShF,spotify:track:3L9ClO1W5KmebIXTrlKShF,https://api.spotify.com/v1/tracks/3L9ClO1W5KmebIXTrlKShF,https://api.spotify.com/v1/audio-analysis/3L9ClO1W5KmebIXTrlKShF,267227,4,Jump (For My Love),1984
18,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,audio_features,7fRvtXvJMpGfTLdF0M09a1,spotify:track:7fRvtXvJMpGfTLdF0M09a1,https://api.spotify.com/v1/tracks/7fRvtXvJMpGfTLdF0M09a1,https://api.spotify.com/v1/audio-analysis/7fRvtXvJMpGfTLdF0M09a1,235093,4,Talking in Your Sleep,1984
19,0.581,0.21,8,-10.426,1,0.0321,0.768,0.0,0.369,0.452,80.099,audio_features,5GUYJTQap5F3RDQiCOJhrS,spotify:track:5GUYJTQap5F3RDQiCOJhrS,https://api.spotify.com/v1/tracks/5GUYJTQap5F3RDQiCOJhrS,https://api.spotify.com/v1/audio-analysis/5GUYJTQap5F3RDQiCOJhrS,249668,4,Self Control,1984
20,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,audio_features,0QeI79sp1vS8L3JgpEO7mD,spotify:track:0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/tracks/0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/audio-analysis/0QeI79sp1vS8L3JgpEO7mD,280000,4,Let's Go Crazy,1984
21,0.62,0.639,4,-12.478,1,0.0466,0.0263,0.0,0.255,0.702,124.046,audio_features,2CvpZHuFZNY5vrcz2fXkJ5,spotify:track:2CvpZHuFZNY5vrcz2fXkJ5,https://api.spotify.com/v1/tracks/2CvpZHuFZNY5vrcz2fXkJ5,https://api.spotify.com/v1/audio-analysis/2CvpZHuFZNY5vrcz2fXkJ5,227760,4,Say It Isn't So,1984
22,0.498,0.92,5,-6.465,0,0.0497,0.00331,2.77e-06,0.142,0.346,140.049,audio_features,0JWpbl3Ppr71ONy6VDP5vu,spotify:track:0JWpbl3Ppr71ONy6VDP5vu,https://api.spotify.com/v1/tracks/0JWpbl3Ppr71ONy6VDP5vu,https://api.spotify.com/v1/audio-analysis/0JWpbl3Ppr71ONy6VDP5vu,239848,4,Hold Me Now,1984
23,0.934,0.643,2,-6.492,1,0.114,0.0366,0.0,0.0739,0.736,108.023,audio_features,62vX9qfZzTuz0EI47crTQ9,spotify:track:62vX9qfZzTuz0EI47crTQ9,https://api.spotify.com/v1/tracks/62vX9qfZzTuz0EI47crTQ9,https://api.spotify.com/v1/audio-analysis/62vX9qfZzTuz0EI47crTQ9,207764,4,Joanna,1984
24,0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,audio_features,6RNDeRnWsRMjPdNVgupZCs,spotify:track:6RNDeRnWsRMjPdNVgupZCs,https://api.spotify.com/v1/tracks/6RNDeRnWsRMjPdNVgupZCs,https://api.spotify.com/v1/audio-analysis/6RNDeRnWsRMjPdNVgupZCs,262240,4,I Just Called to Say I Love You,1984
25,0.792,0.62,1,-6.204,0,0.0344,0.123,4.12e-05,0.0548,0.843,123.933,audio_features,2H2379xRxgQVvcOSoL8Ajr,spotify:track:2H2379xRxgQVvcOSoL8Ajr,https://api.spotify.com/v1/tracks/2H2379xRxgQVvcOSoL8Ajr,https://api.spotify.com/v1/audio-analysis/2H2379xRxgQVvcOSoL8Ajr,293933,4,Somebody's Watching Me,1984
26,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,audio_features,1mCsF9Tw4AkIZOjvZbZZdT,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,https://api.spotify.com/v1/tracks/1mCsF9Tw4AkIZOjvZbZZdT,https://api.spotify.com/v1/audio-analysis/1mCsF9Tw4AkIZOjvZbZZdT,184480,4,Break My Stride,1984
27,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,audio_features,4ZhPLoMzZwewHLLjV1J15c,spotify:track:4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/tracks/4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/audio-analysis/4ZhPLoMzZwewHLLjV1J15c,232467,4,99 Luftballons,1984
28,0.743,0.5,9,-14.105,1,0.0513,0.0515,0.0,0.0373,0.903,112.989,audio_features,37nxLdGbmgEYQYrqe14xOp,spotify:track:37nxLdGbmgEYQYrqe14xOp,https://api.spotify.com/v1/tracks/37nxLdGbmgEYQYrqe14xOp,https://api.spotify.com/v1/audio-analysis/37nxLdGbmgEYQYrqe14xOp,249560,4,I Can Dream About You,1984
29,0.759,0.675,3,-14.366,0,0.0422,0.0261,0.0341,0.431,0.866,127.522,audio_features,179SfVFJ0ZN41toTxnpgRD,spotify:track:179SfVFJ0ZN41toTxnpgRD,https://api.spotify.com/v1/tracks/179SfVFJ0ZN41toTxnpgRD,https://api.spotify.com/v1/audio-analysis/179SfVFJ0ZN41toTxnpgRD,543560,4,The Glamorous Life,1984
30,0.333,0.695,5,-5.116,1,0.0465,0.372,7.13e-06,0.107,0.317,203.753,audio_features,4zEi4tr3lEhiAvTRxEzbEz,spotify:track:4zEi4tr3lEhiAvTRxEzbEz,https://api.spotify.com/v1/tracks/4zEi4tr3lEhiAvTRxEzbEz,https://api.spotify.com/v1/audio-analysis/4zEi4tr3lEhiAvTRxEzbEz,229347,4,Oh Sherrie,1984
31,0.599,0.463,7,-7.449,1,0.0472,0.162,6.64e-05,0.141,0.141,158.053,audio_features,3LBM25IgxI9y549SiYxtSi,spotify:track:3LBM25IgxI9y549SiYxtSi,https://api.spotify.com/v1/tracks/3LBM25IgxI9y549SiYxtSi,https://api.spotify.com/v1/audio-analysis/3LBM25IgxI9y549SiYxtSi,205205,3,Stuck on You,1984
32,0.673,0.663,0,-7.29,1,0.0269,0.217,0.017,0.177,0.671,120.634,audio_features,23l1kVpqMVREiwU1YAlcr4,spotify:track:23l1kVpqMVREiwU1YAlcr4,https://api.spotify.com/v1/tracks/23l1kVpqMVREiwU1YAlcr4,https://api.spotify.com/v1/audio-analysis/23l1kVpqMVREiwU1YAlcr4,285333,3,I Guess That's Why They Call It the Blues,1984
33,0.583,0.891,9,-4.565,0,0.0345,0.00088,0.000163,0.103,0.814,136.794,audio_features,2FAL6hxj5Qxuj0kWOkEOsF,spotify:track:2FAL6hxj5Qxuj0kWOkEOsF,https://api.spotify.com/v1/tracks/2FAL6hxj5Qxuj0kWOkEOsF,https://api.spotify.com/v1/audio-analysis/2FAL6hxj5Qxuj0kWOkEOsF,229267,4,She Bop,1984
34,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,audio_features,5hM5arv9KDbCHS0k9uqwjr,spotify:track:5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/tracks/5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/audio-analysis/5hM5arv9KDbCHS0k9uqwjr,237800,4,Borderline,1984
35,0.665,0.624,10,-11.106,0,0.049,0.505,0.0104,0.518,0.717,127.083,audio_features,5uRsBdLhn91AYcsTCOGNOC,spotify:track:5uRsBdLhn91AYcsTCOGNOC,https://api.spotify.com/v1/tracks/5uRsBdLhn91AYcsTCOGNOC,https://api.spotify.com/v1/audio-analysis/5uRsBdLhn91AYcsTCOGNOC,320000,4,Sunglasses at Night,1984
36,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,audio_features,0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,299240,4,Eyes Without a Face,1984
37,0.648,0.755,0,-7.901,1,0.03,0.0139,0.000253,0.225,0.607,126.341,audio_features,78RIER8V6EhrqVPOBi2GYa,spotify:track:78RIER8V6EhrqVPOBi2GYa,https://api.spotify.com/v1/tracks/78RIER8V6EhrqVPOBi2GYa,https://api.spotify.com/v1/audio-analysis/78RIER8V6EhrqVPOBi2GYa,294587,4,Here Comes the Rain Again,1984
38,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707,4,Uptown Girl,1984
39,0.448,0.35,5,-16.239,1,0.0393,0.147,2.27e-06,0.0842,0.234,177.279,audio_features,57trQKFZdJxHia4sMJioWk,spotify:track:57trQKFZdJxHia4sMJioWk,https://api.spotify.com/v1/tracks/57trQKFZdJxHia4sMJioWk,https://api.spotify.com/v1/audio-analysis/57trQKFZdJxHia4sMJioWk,302933,4,Sister Christian,1984
40,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,audio_features,7nnWIPM5hwE3DaUBkvOIpy,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/tracks/7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/audio-analysis/7nnWIPM5hwE3DaUBkvOIpy,232453,4,Drive,1984
41,0.605,0.693,1,-8.84,0,0.0409,0.253,0.00025,0.103,0.579,164.343,audio_features,533BzrB9TWzWH27T9Ra7Um,spotify:track:533BzrB9TWzWH27T9Ra7Um,https://api.spotify.com/v1/tracks/533BzrB9TWzWH27T9Ra7Um,https://api.spotify.com/v1/audio-analysis/533BzrB9TWzWH27T9Ra7Um,218227,4,Twist of Fate,1984
42,0.617,0.86,11,-4.548,0,0.0896,0.138,9.32e-06,0.653,0.739,115.727,audio_features,3JpaL6FMH9kjVWMA1mTmRl,spotify:track:3JpaL6FMH9kjVWMA1mTmRl,https://api.spotify.com/v1/tracks/3JpaL6FMH9kjVWMA1mTmRl,https://api.spotify.com/v1/audio-analysis/3JpaL6FMH9kjVWMA1mTmRl,259933,4,Union of the Snake,1984
43,0.581,0.874,10,-5.811,1,0.0347,0.0221,2.38e-06,0.113,0.947,143.284,audio_features,02B7SoMf8FmdWJdZTqpnWF,spotify:track:02B7SoMf8FmdWJdZTqpnWF,https://api.spotify.com/v1/tracks/02B7SoMf8FmdWJdZTqpnWF,https://api.spotify.com/v1/audio-analysis/02B7SoMf8FmdWJdZTqpnWF,245733,4,The Heart of Rock & Roll,1984
44,0.584,0.612,2,-5.833,1,0.0283,0.448,0.0,0.171,0.402,81.182,audio_features,3Tows9RnoAq9CmMJaII2cO,spotify:track:3Tows9RnoAq9CmMJaII2cO,https://api.spotify.com/v1/tracks/3Tows9RnoAq9CmMJaII2cO,https://api.spotify.com/v1/audio-analysis/3Tows9RnoAq9CmMJaII2cO,283733,4,Hard Habit to Break,1984
45,0.606,0.777,2,-11.034,1,0.0347,0.089,0.0,0.321,0.859,123.077,audio_features,2hQnLzly0jRPpLPp23sA4i,spotify:track:2hQnLzly0jRPpLPp23sA4i,https://api.spotify.com/v1/tracks/2hQnLzly0jRPpLPp23sA4i,https://api.spotify.com/v1/audio-analysis/2hQnLzly0jRPpLPp23sA4i,240827,4,The Warrior,1984
46,0.599,0.442,3,-9.755,0,0.0239,0.667,0.0,0.143,0.415,96.213,audio_features,4TIkesxpN5caX6XpsiirnH,spotify:track:4TIkesxpN5caX6XpsiirnH,https://api.spotify.com/v1/tracks/4TIkesxpN5caX6XpsiirnH,https://api.spotify.com/v1/audio-analysis/4TIkesxpN5caX6XpsiirnH,255720,4,If Ever You're in My Arms Again,1984
47,0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,audio_features,0B0y2FImat9j9MJTNRZWfW,spotify:track:0B0y2FImat9j9MJTNRZWfW,https://api.spotify.com/v1/tracks/0B0y2FImat9j9MJTNRZWfW,https://api.spotify.com/v1/audio-analysis/0B0y2FImat9j9MJTNRZWfW,247827,4,Automatic,1984
48,0.709,0.687,10,-10.462,0,0.0519,0.000893,0.000151,0.092,0.765,114.717,audio_features,6b9hm8mvZ2KH7Fl7LLA5ct,spotify:track:6b9hm8mvZ2KH7Fl7LLA5ct,https://api.spotify.com/v1/tracks/6b9hm8mvZ2KH7Fl7LLA5ct,https://api.spotify.com/v1/audio-analysis/6b9hm8mvZ2KH7Fl7LLA5ct,214379,4,Let the Music Play,1984
49,0.551,0.572,6,-7.244,1,0.0328,0.521,1.86e-05,0.0859,0.337,82.22,audio_features,0uBwcaTkY1BPpIZhxuhS67,spotify:track:0uBwcaTkY1BPpIZhxuhS67,https://api.spotify.com/v1/tracks/0uBwcaTkY1BPpIZhxuhS67,https://api.spotify.com/v1/audio-analysis/0uBwcaTkY1BPpIZhxuhS67,212667,4,To All the Girls I've Loved Before,1984
50,0.79,0.649,5,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798,audio_features,4JEylZNW8SbO4zUyfVrpb7,spotify:track:4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/tracks/4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/audio-analysis/4JEylZNW8SbO4zUyfVrpb7,244427,4,Caribbean Queen (No More Love on the Run),1984
51,0.596,0.657,4,-8.784,0,0.0345,0.235,0.0139,0.102,0.774,175.263,audio_features,2zFdsAIk9r2Mi7Lmm1w3sM,spotify:track:2zFdsAIk9r2Mi7Lmm1w3sM,https://api.spotify.com/v1/tracks/2zFdsAIk9r2Mi7Lmm1w3sM,https://api.spotify.com/v1/audio-analysis/2zFdsAIk9r2Mi7Lmm1w3sM,264573,4,That's All,1984
52,0.755,0.664,9,-11.094,0,0.0342,0.0124,0.00511,0.153,0.768,120.171,audio_features,1dJX2lSiKGbkjKMB9PJuBq,spotify:track:1dJX2lSiKGbkjKMB9PJuBq,https://api.spotify.com/v1/tracks/1dJX2lSiKGbkjKMB9PJuBq,https://api.spotify.com/v1/audio-analysis/1dJX2lSiKGbkjKMB9PJuBq,362371,4,Running with the Night,1984
53,0.745,0.911,0,-6.259,1,0.0285,0.148,0.000522,0.375,0.93,107.239,audio_features,1fF2dvBsbTk2wrOEaR6f5B,spotify:track:1fF2dvBsbTk2wrOEaR6f5B,https://api.spotify.com/v1/tracks/1fF2dvBsbTk2wrOEaR6f5B,https://api.spotify.com/v1/audio-analysis/1fF2dvBsbTk2wrOEaR6f5B,249227,4,Sad Songs (Say So Much),1984
54,0.672,0.897,2,-4.92,1,0.0541,0.0786,6.4e-06,0.389,0.777,110.289,audio_features,0mZNKyrUmsrlDRoYHWsyMu,spotify:track:0mZNKyrUmsrlDRoYHWsyMu,https://api.spotify.com/v1/tracks/0mZNKyrUmsrlDRoYHWsyMu,https://api.spotify.com/v1/audio-analysis/0mZNKyrUmsrlDRoYHWsyMu,211840,4,I Want a New Drug,1984
55,0.592,0.473,8,-9.834,1,0.0354,0.681,0.0,0.0732,0.741,203.989,audio_features,4mnOVRRXsaqg9Nb041xR8u,spotify:track:4mnOVRRXsaqg9Nb041xR8u,https://api.spotify.com/v1/tracks/4mnOVRRXsaqg9Nb041xR8u,https://api.spotify.com/v1/audio-analysis/4mnOVRRXsaqg9Nb041xR8u,249360,4,Islands in the Stream,1984
56,0.669,0.633,2,-11.903,0,0.049,0.0137,0.0178,0.0979,0.862,90.626,audio_features,4wYqPn3Kg3vZrkVgW2oqAG,spotify:track:4wYqPn3Kg3vZrkVgW2oqAG,https://api.spotify.com/v1/tracks/4wYqPn3Kg3vZrkVgW2oqAG,https://api.spotify.com/v1/audio-analysis/4wYqPn3Kg3vZrkVgW2oqAG,245400,4,Love Is a Battlefield,1984
